Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.252172470092773,23.40286617689909,23.041199556001455,23.109012227061687,43989500
2010-05-04,22.70213508605957,23.018593723091204,22.415816051190628,22.995990458604513,82085600
2010-05-05,22.49115753173828,22.671990784361977,22.37060202998915,22.430879780863716,66833800
2010-05-06,21.83564567565918,22.513771041044848,21.029429851701227,22.295264633560127,128613000
2010-05-07,21.25546646118164,21.813037583774364,20.584876146006586,21.79796778324261,173718100
2010-05-10,21.805498123168945,22.21237259248683,21.63219832756774,21.858240976864323,86653300
2010-05-11,21.760290145874023,22.340464448515817,21.526714019835342,21.609596473679904,63789400
2010-05-12,22.182239532470703,22.287725264102697,21.790433333358575,21.835641298752957,47146800
2010-05-13,22.031543731689453,22.40074521836562,21.986335767662954,22.04661353207671,45188800
2010-05-14,21.797969818115234,22.008941296713193,21.579462001412587,22.001407832879334,63334000
2010-05-17,21.805498123168945,22.0240044366405,21.43629671016634,21.9411234253199,46053300
2010-05-18,21.646556854248047,21.949305608398525,21.495181755362843,21.850912804657096,52690600
2010-05-19,21.374082565307617,21.714675820954746,21.033490753280443,21.58600741811249,61746700
2010-05-20,20.518815994262695,21.071332628191648,20.465835144929766,20.927526434559496,87991100
2010-05-21,20.31446075439453,20.518816703415638,20.01171200230026,20.155516757282587,117596300
2010-05-24,19.883047103881836,20.32960213322275,19.875478203294,20.322033232634915,73711700
2010-05-25,19.73166847229004,19.92845552173655,19.209425973513525,19.413781922202585,98373600
2010-05-26,18.92938804626465,20.14038476029251,18.588794724199857,19.85277230085552,176684100
2010-05-27,19.67868995666504,19.951164587254215,19.47433398372316,19.47433398372316,136433600
2010-05-28,19.527315139770508,19.76951561712109,19.421353423418456,19.557590740796872,67496900
2010-06-01,19.595434188842773,19.913320787852026,19.31539209187042,19.322960992277803,76152400
2010-06-02,20.026844024658203,20.041981819893042,19.47432749116301,19.72409533805944,65718800
2010-06-03,20.32960319519043,20.38258405845267,19.98900986904708,20.094971595571565,67837000
2010-06-04,19.51974868774414,20.110108501940793,19.39108026400022,19.754378833293572,89832200
2010-06-07,19.141313552856445,19.55002410879138,19.103469047182656,19.542455207656623,80456200
2010-06-08,19.00507354736328,19.118604161180514,18.656911362221013,19.11103526111002,87355000
2010-06-09,18.76287078857422,19.315387391271052,18.73259519431258,19.088324765168117,87794000
2010-06-10,18.921810150146484,19.035340722323454,18.755298740528232,19.020202927734644,78930900
2010-06-11,19.421350479125977,19.466762430160923,18.747734338231346,18.952090283318444,68057700
2010-06-14,19.300251007080078,19.648411704858482,19.277544309721527,19.572725600903105,50972400
2010-06-15,20.117673873901367,20.170654725511163,19.481900767343948,19.48946966666248,81641500
2010-06-16,19.920883178710938,20.117670194138285,19.85276454092379,20.034413760482956,48698000
2010-06-17,19.958730697631836,20.18579189563825,19.708962802376824,20.102535449346615,47995500
2010-06-18,20.0117130279541,20.079831681119064,19.807357068459208,19.958732174074683,52075600
2010-06-21,19.64084815979004,20.3523074952352,19.59543475603127,20.26905247558449,54625300
2010-06-22,19.504610061645508,20.01928373485679,19.497041161319444,19.799789956261336,55985400
2010-06-23,19.156442642211914,19.512173642454893,19.08832400146835,19.512173642454893,61466200
2010-06-24,18.921810150146484,19.466757762767664,18.868829312705202,19.269970763971795,85243400
2010-06-25,18.56609344482422,19.00507968534968,18.399580476735583,18.959666270259756,156256700
2010-06-28,18.399572372436523,18.626635017012212,18.255767618853817,18.550947468820315,73784800
2010-06-29,17.642704010009766,18.316321762527775,17.491330320933326,18.263339455549755,119882100
2010-06-30,17.415637969970703,17.922742648480963,17.370226020085862,17.63513026409731,81050500
2010-07-01,17.5291690826416,17.65026858164687,17.203713637707477,17.476188232279284,92239400
2010-07-02,17.612424850463867,17.7713673954223,17.445911963037112,17.680543496480293,62485100
2010-07-06,18.02870750427246,18.233063479982174,17.847058229292752,17.937883588592662,73592000
2010-07-07,18.392005920410156,18.40714372078668,17.8697648000009,18.028707373094125,79965300
2010-07-08,18.475255966186523,18.634199927731146,18.142231691594606,18.619062132608878,50758100
2010-07-09,18.36930274963379,18.475264477063153,18.27847738067986,18.414714712300622,53806100
2010-07-12,18.793149948120117,18.838561907996354,18.482832242328836,18.490401142911573,49854200
2010-07-13,19.020214080810547,19.148882523024945,18.846133671820596,19.027782982543204,61928700
2010-07-14,19.254844665527344,19.38351310080452,19.012645597622146,19.300256629854488,72808100
2010-07-15,19.30782127380371,19.368371027428786,18.90667825377508,19.300252374148076,56934700
2010-07-16,18.83856201171875,19.406216565967764,18.83099311109434,19.307823745090815,65064800
2010-07-19,19.09589958190918,19.148880444667018,18.853700527233208,18.891543588168737,38181800
2010-07-20,19.28510856628418,19.28510856628418,18.694749013279687,18.81584848279956,45530700
2010-07-21,19.01264190673828,19.41378349372588,18.906678752384924,19.375940438069705,73297300
2010-07-22,19.557592391967773,19.67112301816136,19.277548833311364,19.30782443689378,73016400
2010-07-23,19.534883499145508,19.69382751289286,19.111035201852694,19.55759019928658,108520100
2010-07-26,19.754375457763672,19.830063007671722,19.52731280803953,19.57272620415632,67249900
2010-07-27,19.799789428710938,19.860339186086016,19.648414313463206,19.784651628462147,60672100
2010-07-28,19.64084815979004,19.822497443964558,19.550022795892687,19.731672080067206,69704800
2010-07-29,19.70139503479004,19.98900599835764,19.37593957363461,19.77708114272574,69446200
2010-07-30,19.534883499145508,19.55759019928658,19.186722758702857,19.48947154248344,83534800
2010-08-02,19.928455352783203,19.966298405055195,19.489469305776527,19.67111855519792,55044600
2010-08-03,19.799789428710938,19.94359564383428,19.6559832135876,19.83006502920852,56877700
2010-08-04,19.474334716796875,19.860339976788598,19.254842378931077,19.79222131657711,78531900
2010-08-05,19.20185661315918,19.36079915062661,19.080755680910947,19.292680507820634,64922100
2010-08-06,19.338098526000977,19.345667426868847,18.9369568853454,19.058056411990883,55982100
2010-08-09,19.38351058959961,19.474334506487327,19.20186131220404,19.33809718753562,57096500
2010-08-10,18.974802017211914,19.179158032089727,18.830995772266004,19.17158913039569,87257700
2010-08-11,18.81585121154785,18.84612536150852,18.588788590553918,18.679613927675444,76746900
2010-08-12,18.535816192626953,18.67962244043045,18.43742335589009,18.482835323336303,70240500
2010-08-13,18.467693328857422,18.67204930142243,18.346593814067806,18.4298502718432,45263500
2010-08-16,18.543376922607422,18.626633362585622,18.392001839668836,18.43741523072228,40909700
2010-08-17,18.802093505859375,18.99232108783523,18.718394356688464,18.802093505859375,52912600
2010-08-18,18.885787963867188,18.98470708706172,18.573814946999757,18.779261017030738,46818900
2010-08-19,18.59664535522461,18.824917830533213,18.421634909412276,18.733609420938173,54064600
2010-08-20,18.436851501464844,18.566206277407193,18.414025127153213,18.497724251830604,49560100
2010-08-23,18.47489356994629,18.74882015706356,18.44445647619964,18.596639042291855,51643000
2010-08-24,18.292282104492188,18.5281638626995,18.261844999525543,18.330327034379447,66522500
2010-08-25,18.337934494018555,18.429242897231155,18.16292551176032,18.261843190460787,47404800
2010-08-26,18.124876022338867,18.40641336176729,18.10204965111538,18.33032207127415,49105300
2010-08-27,18.20857810974121,18.277060131779916,17.88899582400085,18.170531735652613,60939400
2010-08-30,17.9879150390625,18.12487909490444,17.957479388498122,18.06400634245479,45453100
2010-08-31,17.858564376831055,18.05640123074332,17.74442812108354,17.957483529447803,66074600
2010-09-01,18.185747146606445,18.223793514128612,17.911820557049445,18.01073820996604,65235900
2010-09-02,18.2161865234375,18.223795797895512,18.041176113544644,18.17053087668943,48837100
2010-09-03,18.48250961303711,18.604255129974838,18.414027578344506,18.444463231918416,64189100
2010-09-07,18.231409072875977,18.490118676528976,18.200973417263288,18.337937495823244,51928700
2010-09-08,18.20857810974121,18.414024175857325,18.064004790846084,18.31510505454774,65512400
2010-09-09,18.269454956054688,18.42163613259144,18.254236403004683,18.406419030862537,46028900
2010-09-10,18.147706985473633,18.284671041799765,18.102052783805224,18.246624664308673,58284300
2010-09-13,19.10645294189453,19.243416991148674,18.330324297001614,18.41402487183933,114680400
2010-09-14,19.045581817626953,19.28907283649225,18.939053408382673,19.053191093381614,87160400
2010-09-15,19.114063262939453,19.190153115514725,18.96188065514709,19.098844711896035,56201900
2010-09-16,19.27385139465332,19.304288493107574,19.06079605943574,19.068405334049306,44548300
2010-09-17,19.190149307250977,19.42603244765048,19.08362237372902,19.32711333681956,70341600
2010-09-20,19.349943161010742,19.41842518288093,19.106452172725966,19.23580694166735,49838700
2010-09-21,19.136890411376953,19.342336504801068,19.083626931893882,19.342336504801068,52675700
2010-09-22,18.725994110107422,18.999920701935444,18.53576662488104,18.939047964715826,94299400
2010-09-23,18.589035034179688,18.71078054100954,18.53577155635674,18.649907787594614,46201800
2010-09-24,18.855356216430664,18.870573318183652,18.703173588331964,18.748827796233133,51948800
2010-09-27,18.817302703857422,19.015139464896816,18.710775775344114,18.908612536383508,43603300
2010-09-28,18.779266357421875,18.9466661002439,18.528166017528232,18.870574780298902,56041200
2010-09-29,18.64229393005371,18.764039406960663,18.566202644156725,18.741211585795398,44318900
2010-09-30,18.634693145751953,18.893402764869883,18.53577544494626,18.72600302069055,61262700
2010-10-01,18.550987243652344,18.885788087601448,18.490114494872582,18.8477431638594,62672300
2010-10-04,18.19336700439453,18.254239776523193,18.09444929393097,18.23141194272943,98143400
2010-10-05,18.528162002563477,18.60425330601985,18.19336113814797,18.30749736767208,78152900
2010-10-06,18.589035034179688,18.672735614370556,18.36076112038302,18.505334453988816,50489700
2010-10-07,18.665130615234375,18.832530362648935,18.47490303581368,18.733612659931524,50096100
2010-10-08,18.695566177368164,18.75643894441773,18.54338498540487,18.733612563849924,41327800
2010-10-11,18.710777282714844,18.824913494077038,18.642295265633393,18.824913494077038,27587800
2010-10-12,18.893402099609375,18.969493417492064,18.58903827939979,18.75643801768477,50141500
2010-10-13,19.281465530395508,19.433648158392693,18.939055343062392,19.037974486656893,75336500
2010-10-14,19.197765350341797,19.281465942662,19.022756340327852,19.2434210105098,51949100
2010-10-15,19.43364906311035,19.441256888675397,19.197765833601256,19.296684981800855,68954800
2010-10-18,19.646697998046875,19.745617121008582,19.36516208169297,19.471689028278686,48330500
2010-10-19,19.098846435546875,19.304292539211588,18.98471019506238,19.228201228448246,66150900
2010-10-20,19.25863265991211,19.327114679453775,19.0988422485287,19.220587738531503,56283600
2010-10-21,19.342334747314453,19.43364459764666,19.060797372500918,19.327116197038947,50032400
2010-10-22,19.31189727783203,19.433644226389415,19.22819815555739,19.41842567640464,25837900
2010-10-25,19.167320251464844,19.28906571595529,19.152101705573433,19.20536516487295,50912400
2010-10-26,19.70756721496582,19.760830678714616,19.068402747339206,19.114058388827207,69304200
2010-10-27,19.821714401245117,19.867370068035502,19.494524163842083,19.623878983772155,64805500
2010-10-28,19.99671173095703,20.072801556234364,19.72278371573339,19.943446821414355,80730300
2010-10-29,20.293472290039062,20.696755162831497,20.148898965631084,20.65870878729212,114193200
2010-11-01,20.506532669067383,20.71197734208946,20.316305098672775,20.4532677302471,61912100
2010-11-02,20.841320037841797,20.864147855500324,20.55978420998835,20.59021984887938,54402100
2010-11-03,20.567398071289062,20.917415978889483,20.514133151535347,20.894588156137893,110255300
2010-11-04,20.65109634399414,20.871760934306767,20.55217868540888,20.85654238642577,93599300
2010-11-05,20.43043327331543,20.68914278287499,20.186942311687755,20.673924234943104,110953700
2010-11-08,20.400001525878906,21.967477542125526,20.224992532740618,20.301083841028873,71670800
2010-11-09,20.506532669067383,20.62827819801424,20.323912924325917,20.400004242747997,58538600
2010-11-10,20.498918533325195,20.605445483073787,20.399999407426495,20.55218200819949,52277300
2010-11-11,20.301082611083984,20.331518261762742,19.996718847691906,20.301082611083984,62073100
2010-11-12,19.989112854003906,20.179340418770625,19.859758051909694,20.141294035024597,64962200
2010-11-15,19.93584632873535,20.164118791125382,19.91301850196798,20.03476400875212,51794600
2010-11-16,19.759763717651367,19.93584951356598,19.63727013976907,19.93584951356598,65339200
2010-11-17,19.576025009155273,19.83632424926533,19.56071294556321,19.8286682174693,58299700
2010-11-18,19.782730102539062,19.9664704534936,19.60664578207078,19.683203166456288,59514000
2010-11-19,19.667890548706055,19.77507204404471,19.59898774163453,19.752103954941415,52423200
2010-11-22,19.698514938354492,19.706170968728394,19.476495898465313,19.637268155601774,53350500
2010-11-23,19.231504440307617,19.598985054139686,19.208536354353807,19.576016968185876,69742500
2010-11-24,19.42290496826172,19.491806320519032,19.262131252358724,19.29275537357395,56825900
2010-11-26,19.33103370666504,19.453527268779286,19.269786925607914,19.300409586017256,21356500
2010-11-29,19.37696647644043,19.461181339504268,19.086044660769986,19.285097044223782,56603600
2010-11-30,19.33869171142578,19.499463980527146,19.139639287606048,19.177917982085823,75282100
2010-12-01,19.935848236083984,20.09662049916279,19.568366065746574,19.576022096403452,74123500
2010-12-02,20.586584091186523,20.65548687108705,20.058331392266197,20.088954038756555,91759200
2010-12-03,20.686120986938477,20.716743648245817,20.502380638378956,20.525347269299843,52622000
2010-12-06,20.548316955566406,20.655498468820035,20.48707016795882,20.61721977415477,36264200
2010-12-07,20.571287155151367,20.770338140081275,20.555975091621757,20.732059441496006,57860500
2010-12-08,20.84688377380371,20.85453980071211,20.517681917931647,20.540649998656846,41666800
2010-12-09,20.732059478759766,20.9311119242862,20.67846871654856,20.88517719385356,47148300
2010-12-10,20.931110382080078,20.97704510912824,20.75502604486325,20.81627283434035,37625800
2010-12-13,20.862201690673828,21.01531935139792,20.800954918431838,20.877513748793884,47943900
2010-12-14,21.145477294921875,21.245002791620784,20.86986598061902,20.908144680832724,64070500
2010-12-15,21.321557998657227,21.42873950908018,21.07657085469701,21.07657085469701,69634200
2010-12-16,21.42873764038086,21.42873764038086,21.176094487673886,21.25265332854476,57680200
2010-12-17,21.359832763671875,21.50529440123346,21.244995243592008,21.375144822412736,87456500
2010-12-20,21.290925979614258,21.428731562045098,21.191400536879772,21.39810891052603,52811000
2010-12-21,21.4899845123291,21.54357526309486,21.2526534188357,21.321556229888373,38153000
2010-12-22,21.58184814453125,21.742620342676613,21.421074486147937,21.444042568842107,42252300
2010-12-23,21.66606903076172,21.681381091194112,21.405769844364855,21.41342587458105,24902500
2010-12-27,21.4899845123291,21.5895114439556,21.3445228600803,21.528264663046386,21652800
2010-12-28,21.444047927856445,21.566541479028114,21.405767780466352,21.413423809944373,23042200
2010-12-29,21.41343116760254,21.528270188993208,21.34452833886366,21.390464531515455,19502500
2010-12-30,21.321557998657227,21.436395539858758,21.26796724344575,21.375148753868704,20786100
2010-12-31,21.367490768432617,21.375146798510833,21.1531263069578,21.283275897810647,24752000
2011-01-03,21.421079635620117,21.574197303247082,21.375144919427346,21.474670381218065,53443800
2011-01-04,21.505294799804688,21.56654157566496,21.321554472223866,21.390457277596465,54405600
2011-01-05,21.436397552490234,21.444053583987625,21.260313208766352,21.35983869775503,58998700
2011-01-06,22.06417465209961,22.087142743592974,21.329213247174113,21.46701887565727,88026300
2011-01-07,21.8957462310791,22.002927736930907,21.627791006211087,21.92636889264883,73762000
2011-01-10,21.604827880859375,21.742633540194902,21.467023681762683,21.635452009706754,57573600
2011-01-11,21.520614624023438,21.627796155393206,21.474678430374528,21.589517454257958,50298900
2011-01-12,21.857471466064453,21.888095595420662,21.48999067522312,21.528270836918377,52631100
2011-01-13,21.58184814453125,21.734964315111892,21.444042568842107,21.689029609961494,67077600
2011-01-14,21.66606903076172,21.727315812252836,21.367491153522327,21.49764074672076,62688400
2011-01-18,21.941679000854492,22.002925778781798,21.543574214207812,21.55888627374923,53322700
2011-01-19,21.796218872070312,21.956992587963647,21.643102646718795,21.788562841766968,50005900
2011-01-20,21.704347610473633,21.857463822996767,21.53591787838833,21.81918513492557,58613600
2011-01-21,21.451705932617188,21.765595868927505,21.451705932617188,21.742627778378537,58080300
2011-01-24,21.727313995361328,21.865119607252314,21.42873614308975,21.451704231817693,52047800
2011-01-25,21.780906677246094,21.780906677246094,21.528263536684108,21.54357413593153,42436600
2011-01-26,22.033552169799805,22.19432443084723,21.819187694831385,21.826843725391527,74628800
2011-01-27,22.10245132446289,22.55414537080312,21.811528052308116,22.010580433193415,146938600
2011-01-28,21.2450008392334,22.1483920995489,21.0153257385804,22.12542400538813,141249400
2011-01-31,21.229686737060547,21.359836337658262,20.992355627819492,21.26031085966638,65029000
2011-02-01,21.42873764038086,21.48232839091894,21.137815797357668,21.28327598875005,62810700
2011-02-02,21.390457153320312,21.52060673379703,21.34452097651325,21.38280112385247,45824000
2011-02-03,21.168437957763672,21.413425074575425,21.08422454900863,21.413425074575425,60340100
2011-02-04,21.26030921936035,21.31389996954731,21.06125681849563,21.206718469173392,40412200
2011-02-07,21.58951187133789,21.696693374991153,21.27562193043465,21.283276500491194,68980900
2011-02-08,21.65076446533203,21.696699199194246,21.474678641755638,21.512958803506535,34904200
2011-02-09,21.41343116760254,21.63545171803643,21.367496435189558,21.581860953514816,52905100
2011-02-10,21.053604125976562,21.390462200859012,20.892831849929117,21.382806169584562,76672400
2011-02-11,20.862201690673828,21.29092909636776,20.724396088069792,21.252650411305854,83939700
2011-02-14,20.84688377380371,20.87750788143731,20.63252086131982,20.83157171998691,56766200
2011-02-15,20.762178421020508,21.047119952955335,20.754478608608323,20.823788671271682,44116500
2011-02-16,20.80838966369629,20.8468946078124,20.484943138964812,20.83149204261817,70817900
2011-02-17,20.954702377319336,21.077921387377057,20.72366985480764,20.769876065536188,57207300
2011-02-18,20.839189529418945,20.954705809595783,20.7852820299277,20.89309702891019,68667800
2011-02-22,20.477245330810547,20.870001996686927,20.42333781235354,20.62356678724364,60889000
2011-02-23,20.477245330810547,20.685175589604462,20.3540277260889,20.431039096257358,60234100
2011-02-24,20.61585807800293,20.839189355296206,20.407927894100474,20.51574289218211,64494200
2011-02-25,20.446443557739258,20.754489089073072,20.40793860075751,20.72368394839171,53006300
2011-02-28,20.46953582763672,20.68516728375051,20.415628330825555,20.554248447693766,51379900
2011-03-01,20.146089553833008,20.623558686229938,20.138388272954284,20.48493856815118,60055000
2011-03-02,20.08448028564453,20.30781301907117,20.053676631750328,20.107584127717008,48658200
2011-03-03,20.176897048950195,20.330918278020995,20.161494485382324,20.223103270784506,68271500
2011-03-04,19.9843692779541,20.20770057272464,19.868851520833193,20.19229800925928,70437200
2011-03-07,19.80724334716797,20.230805042322334,19.676324491410345,20.122988563606476,64980400
2011-03-08,19.953567504882812,20.03828014931177,19.75333855278589,19.845752480241988,50549800
2011-03-09,19.938154220581055,20.007464261696413,19.76102921278347,19.876545458352815,39789100
2011-03-10,19.568506240844727,19.799538786217443,19.522300025544006,19.73023019770091,66549500
2011-03-11,19.776439666748047,19.907358522363953,19.5300045194403,19.568509460381133,49905800
2011-03-14,19.78414535522461,19.83805287209631,19.522307585673776,19.630122619417175,54473400
2011-03-15,19.55311393737793,19.61472274638971,19.252771177054242,19.314379986066022,76067300
2011-03-16,19.091045379638672,19.468399454707306,19.00633273072972,19.422191754100812,100725400
2011-03-17,19.083343505859375,19.422191153273648,19.060239656270845,19.29897355987399,62497000
2011-03-18,19.098737716674805,19.39138049712875,19.098737716674805,19.29896660096723,85486700
2011-03-21,19.50690460205078,19.699432283266788,19.368284436556117,19.391388287095108,46878100
2011-03-22,19.483795166015625,19.607012729161035,19.42988766574816,19.483795166015625,30895600
2011-03-23,19.668624877929688,19.72253238340006,19.391384599659933,19.429889541033237,43969000
2011-03-24,19.87655258178711,19.92276027166994,19.637818726202944,19.714830073805047,38696700
2011-03-25,19.73023796081543,19.984374448266312,19.707134109640013,19.96897188081603,57029800
2011-03-28,19.568506240844727,19.807240066912414,19.545402398759816,19.761033851611693,48973200
2011-03-29,19.63011360168457,19.653217442103085,19.483792216771974,19.51459733732999,40763500
2011-03-30,19.7225341796875,19.807245352197963,19.637821538307545,19.71483289693755,41999300
2011-03-31,19.55311393737793,19.7764467880893,19.51460898257177,19.71483797907752,63233700
2011-04-01,19.62242317199707,19.660929593987177,19.491504274970325,19.660929593987177,63114200
2011-04-04,19.676326751708984,19.761039394245007,19.56851172947733,19.599316860897524,35433700
2011-04-05,19.85344886779785,20.16149276857801,19.822643743285244,19.884252523441276,73651100
2011-04-06,20.138397216796875,20.261614827841456,19.915065847604748,20.007478321453288,65581400
2011-04-07,20.176897048950195,20.223103270784506,19.99977050565828,20.16919576716626,46134700
2011-04-08,20.076786041259766,20.238510054708275,19.992073392840567,20.153797406289073,39887600
2011-04-11,20.00747299194336,20.215403206019644,19.868852849225835,20.1691969814036,34286300
2011-04-12,19.745634078979492,19.907358058676625,19.67632401180491,19.891955495111315,36920400
2011-04-13,19.737930297851562,19.922758099492558,19.68402280106841,19.7533328594665,38144700
